t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4,mu_5,nu_5,tau_5,mu_6,nu_6,tau_6,mu_7,nu_7,tau_7,mu_8,nu_8,tau_8,mu_9,nu_9,tau_9,mu_10,nu_10,tau_10,mu_11,nu_11,tau_11,mu_12,nu_12,tau_12,mu_13,nu_13,tau_13,mu_14,nu_14,tau_14,mu_15,nu_15,tau_15,mu_16,nu_16,tau_16,mu_17,nu_17,tau_17,mu_18,nu_18,tau_18,mu_19,nu_19,tau_19,mu_20,nu_20,tau_20,mu_21,nu_21,tau_21 
1.84096,4.688081231768624,0.9880772047647755,5.103322444249063,0.43906324526243423,0.5100325718174041,-0.3014970786558784,-0.6754588752017782,-1.6097219965998901,1.93654078355634,-7.0079348345518735,0.6506355862630059,-0.48089126826135176,-0.29998367337824966,-18.557432372204374,-0.47962189148744494,-4.087470094031364,-0.18811185278518458,-25.45421472987085,-6.966711110606383e-05,4.169591471886893,4.1695902273885945,4.0851950403292285,4.085198653525366,0.026024285293840013,0.00020858802397655796,0.045578824132238314,0.25389042891675656,0.552198288913958,0.0899999057141925,0.9945994563791342,0.00019002829060372936,0.04771424682589172,0.9977852598713214,4.710026434483676e-05,0.045062711442652933,0.9984730569440026,3.9730929895274735e-05,0.04701501845944745,0.998513947905245,3.929051995197636e-05,0.04499621719274753,0.9985560014316335,3.8700994067240746e-05,0.04497813434937271,0.9986004383045982,3.798477031887063e-05,0.04499885134239905,0.9986486561812585,3.712111252375235e-05,0.0450076375931481,0.9987023102977726,3.584294000116916e-05,0.042543124841718565,0.9987618021102215,3.4119047523109833e-05,0.04493087066601285,0.998827018752986,3.184042421041686e-05,0.04500284015991194,0.9988931305709368,2.997547400356106e-05,0.04500820183220927,0.9989513368052341,2.8791431983893703e-05,0.04499203635162443,0.9990133083898725,2.7316805144227887e-05,0.04497522409527381,0.9990812977531945,2.5587423733985133e-05,0.04499219946951594,0.9991579895219336,2.367755999721173e-05,0.044985909303395355,0.9992489147647807,2.107032360041917e-05,0.042544619112798394,0.9993579575641135,1.764152565726938e-05,0.044927413723795585,0.9994878185766927,1.3506571373907822e-05,0.04499475143011005,0.9996376355489123,9.565719763595673e-06,0.04499607697492628,0.9998331079115583,4.767243951174221e-06,0.04499506874126294
1.87383,4.6251399186216045,1.0514175274399395,4.870743392550851,0.4257550834483633,0.506123419940661,-0.3125923564026703,-0.6818450166466803,-2.2197829082395875,1.920773593220168,-7.142307180997804,0.6444515578856614,-1.3176784450497012,-0.2999859636294256,-18.842698673485668,0.38279347173900913,-4.037574187577931,-0.2788964630000725,-0.16557245732952366,4.86774342097503e-05,4.18820618176608,4.188210773991691,4.188107578364007,4.188101331139988,0.025823878355365214,0.0002004069384747911,0.045536428600978736,0.1107881669470309,0.14310226196972572,0.08999844044408824,0.9943960705856197,0.00020338579351446973,0.04851671152159781,0.9977366249016261,4.86349696957148e-05,0.04507024462567083,0.998432111395597,4.0945548405430464e-05,0.047193432446867606,0.9984734193407983,4.052856444658031e-05,0.044996152155740966,0.9985160452676645,3.9956163969155265e-05,0.04497582156022395,0.998561188265584,3.925003901428541e-05,0.04499937455170964,0.998610267648741,3.8388532517608676e-05,0.04502873636686393,0.9986652148969718,3.709540080084271e-05,0.04391803275158655,0.9987265574574327,3.5244652788833734e-05,0.044867353493365875,0.9987942228065025,3.279594648343148e-05,0.045002510910668356,0.9988623287689059,3.0801802031097066e-05,0.04500807130947116,0.9989217918918051,2.9544913429067075e-05,0.044991562306673914,0.9989853223999348,2.7985989937798937e-05,0.04497266849467364,0.9990551287000508,2.6169053144108678e-05,0.04499194817065576,0.9991338001738439,2.4189348089411196e-05,0.04498671878978781,0.9992273941224533,2.1520642327898258e-05,0.043915518416091495,0.9993400275887812,1.792997533224206e-05,0.044863223691485474,0.9994741291904385,1.3689386254052977e-05,0.0449942558760662,0.9996279442775119,9.691271400281032e-06,0.04499582552764716,0.9998282722216726,4.8356898858260305e-06,0.04499487393878565
1.9067,4.541982750969459,1.1146827186732156,4.633763509718284,0.4101576618879822,0.497191995966686,-0.3264119272890945,-0.6914340322193584,-2.839221723908746,1.9333576258414376,-7.275039238983157,0.6352830572516106,-1.3231215086284842,-0.2999843633972763,-18.804558528566158,1.331349085822244,-3.9932618451921966,-9.205203871309703,-3.9606706441256754,0.7564991718928826,4.189937136854174,4.206830602892042,4.206815046617667,4.164200661516872,0.025631003261536993,0.00019287509382821583,0.0454958017123318,0.07335117207202535,0.037436994875005535,0.08997713041030016,0.9941769583576694,0.0002191122279505208,0.04939120543068028,0.9976862546412035,5.037026042228338e-05,0.045079837231235646,0.9983898409036258,4.227049197109808e-05,0.04735069343763324,0.9984315360662782,4.18832745205468e-05,0.0449961805863157,0.9984747102109621,4.1335056702339564e-05,0.04497333299969265,0.9985205416517199,4.0646613863867666e-05,0.0449999412860065,0.9985704769211615,3.979072757936504e-05,0.04510683274741516,0.9986267515365079,3.8463360463772025e-05,0.04449147717196961,0.9986900717830673,3.6485674365356316e-05,0.04443680888402688,0.9987603804452065,3.384236129587778e-05,0.045002058735809085,0.9988306354450623,3.1693323843448426e-05,0.045007883353143034,0.9988914460820287,3.034580977629734e-05,0.04499109630506667,0.9989566338051463,2.8688594788444023e-05,0.04496991069839435,0.9990283543369807,2.6774363070005445e-05,0.04499166702808596,0.9991090821285334,2.4718045310895704e-05,0.04498753510286551,0.9992054231857687,2.1970936684557532e-05,0.04448777276759075,0.9993218061008945,1.8221487886522344e-05,0.04443142153910296,0.9994602533215101,1.3875868928631552e-05,0.04499366450972966,0.9996181252847418,9.818992770460554e-06,0.044995547980447796,0.9998233676194768,4.904602195916976e-06,0.044994672726487696
1.93958,4.438475558974369,1.1788748886767462,4.392435053877697,0.39535000989478036,0.48607663658769124,-0.33880821491886803,-0.7019200973421394,-3.457406712479792,1.9771246740363122,-7.406314563760461,0.3326692606376023,-1.4533254234480255,-0.2751150514578236,-17.999651197100935,2.321658981253744,-3.6043279963563086,-89.06690433900334,-85.63114691233328,16.771732168091557,4.21337241159291,4.225447508328138,4.225445464049912,3.6431307286715264,0.02544514095604187,0.00018586230549513046,0.045457234258435696,0.057394660404434174,0.015956511667591166,0.08987422598678715,0.993939077092804,0.00023788126486515976,0.05047261164034366,0.9976339216308149,5.2333010388819825e-05,0.04509207000153664,0.9983461246167756,4.371628685024314e-05,0.04661791246630038,0.9983881687802116,4.3367286066356516e-05,0.044996336266644045,0.9984318565331247,4.285367783746039e-05,0.04497085247436731,0.9984783472880824,4.219436363773184e-05,0.045000600627180004,0.9985291296464813,4.1347274680278356e-05,0.04599201239381656,0.9985867878256245,3.9963710883625535e-05,0.044711876284688756,0.998652215499219,3.785628384859175e-05,0.04426065853637303,0.9987253906308561,3.4989814350322087e-05,0.045001463382321825,0.9987979812258763,3.265421918609692e-05,0.04500762657179368,0.9988602515742208,3.119450780806036e-05,0.04499066109898532,0.9989272100599645,2.9423745181769937e-05,0.04496712837280943,0.9990009516875133,2.740264946751514e-05,0.04499137000634698,0.9990838199794838,2.5262149049306652e-05,0.04498835442733924,0.9991830124290052,2.241075676331416e-05,0.04470755692145762,0.9993032910772546,1.851502364009081e-05,0.04425897660209827,0.9994461874426503,1.4065878859706896e-05,0.04499296641747764,0.9996081764868344,9.948797907317914e-06,0.0449952476839474,0.9998183936614458,4.973958030798996e-06,0.04499447006006525
1.97245,4.31503217841934,1.2450126680546567,4.1468908654121055,0.38787208963701225,0.4451756030427731,-0.3436985488073975,-0.7302745758146457,-4.0491310091528225,2.0534473767794776,-7.524803995876032,-2.595334773981098,-4.2683816501023735,0.2762423783323071,-16.16871367340492,2.843044718686641,-1.9592622001444842,-104.63993437807639,209.30897697129794,-17.52826952123607,3.197328011524625,3.844853579348469,4.244068324053554,4.192498038447597,0.025265904095594992,0.00017923686044687333,0.045420841994856166,0.04883223549892434,0.00856242490550983,0.08956362374642624,0.993678593849142,0.0002604832436619671,0.051929316642805985,0.99757937054938,5.4551081434876325e-05,0.04510762549917407,0.9983008311899544,4.529342682143387e-05,0.04672663993012224,0.9983431746646211,4.499411559070088e-05,0.04499666733174284,0.998387326567946,4.4529965178747086e-05,0.044968503293983914,0.9984344304219309,4.391686615148294e-05,0.04500140921186113,0.9984860445681999,4.3085078281851906e-05,0.04595697222610618,0.998545152891352,4.163493427232134e-05,0.04481669921140126,0.9986128405781988,3.937492101998998e-05,0.04454241245990716,0.998689143192706,3.6247438150190595e-05,0.045000705073195556,0.9987642939629419,3.368726293420829e-05,0.04500729297454133,0.9988281618030743,3.208977114630474e-05,0.044990271390897896,0.9988970209295439,3.0189130420514932e-05,0.04496444271728188,0.9989728996648023,2.805202271088945e-05,0.04499107093283944,0.9990579998589264,2.5820120557541323e-05,0.044989172083996054,0.9991601596107571,2.2852818248194716e-05,0.04481179255091547,0.9992844815425688,1.880953468563302e-05,0.04453935918878163,0.9994319284441788,1.4258998471420703e-05,0.044992151286843425,0.9995980959824823,1.0080504352076809e-05,0.04499492841560586,0.999813349937697,5.04372374897117e-06,0.0449942701012233
2.00533,4.173093889859278,1.3141258719211397,3.8982528467911433,0.41244287721789635,0.40704151497353985,-0.295684490479747,-0.7594933154778135,-4.580664682874461,2.1469102232620685,-7.589213191070063,-6.035289853985759,2.612485419457338,-0.299985618575725,-14.28477055372587,1.2503003291178645,0.29293390819089504,-21.745682152609312,-294.2891866492849,-0.00021317977432807792,4.191751812703085,4.262686973860749,3.277242375343265,3.206321035978632,0.025093006149336985,0.00017289794625800626,0.045386819744107645,0.04359293696993939,0.005239298528984958,0.08882429310459398,0.993390767657048,0.00028782619209405424,0.053763262624976486,0.997522326783166,5.704376621418718e-05,0.045127276160797446,0.998253826608302,4.7004581652211793e-05,0.04683722098668724,0.9982964006440345,4.677402058670576e-05,0.04499722392166154,0.9983409442290068,4.638233893905602e-05,0.044966375529669096,0.9983885890596659,4.584136226523354e-05,0.04500237670690059,0.9984410056493551,4.503891884431568e-05,0.045936145332701246,0.9985016421494349,4.3510741917523296e-05,0.0448746201208891,0.9985717793565196,4.106122167935805e-05,0.0443094199932996,0.9986515257828139,3.761740989191422e-05,0.04499976612806194,0.9987295057887748,3.4788174167529574e-05,0.04500687695016568,0.9987951351975644,3.302660550983334e-05,0.044989938979180986,0.9988660408739123,3.098005563178914e-05,0.044961942498658654,0.9989441808224037,2.8718842398619372e-05,0.04499078276687204,0.9990316096720347,2.6390186891772792e-05,0.044989981541904235,0.9991368604292119,2.3299181545095e-05,0.044869094459411035,0.9992653780042673,1.9103538301585124e-05,0.044307408861442035,0.9994174743358482,1.4454108330981588e-05,0.0449912100863962,0.9995878823878268,1.0213594655450055e-05,0.044994594558409685,0.9998082361216716,5.1138160254075195e-06,0.04499407678657373
2.0382,4.014590991659216,1.385445296994515,3.6486392615104815,0.4401136575964919,0.3341991136792299,-0.22833065886422635,-0.8015788562411523,-5.050265216600384,2.1880128576840336,-7.579583220527975,-6.750161955479619,-7.062038830022197,-0.2999926266921961,-10.913946094256827,0.86574300578294,2.865857454678701,-10.300528522879876,397.7981004594523,4.3325067136783,2.925304249475253,2.885345849646012,4.281305570446709,4.17395885888805,0.024926196268740725,0.00016680988059626105,0.04535525960642854,0.04009804218218856,0.0034948947877508248,0.08709372253245899,0.9930698102997649,0.0003209573572830594,0.05583251431646333,0.9974625043778849,5.982240528108806e-05,0.04515204090495976,0.9982049815082235,4.884510007837481e-05,0.04695488065869069,0.9982476851909228,4.871545311157451e-05,0.044998107204969,0.9982925109209134,4.843330809337058e-05,0.044964529812467506,0.998340583977238,4.800508242770384e-05,0.045003476740487325,0.9983937483486127,4.725730074247149e-05,0.04591907776195222,0.9984560093472077,4.563280222689775e-05,0.044909958972813184,0.9985288428124093,4.293654411012872e-05,0.04429988891104109,0.9986124310765702,3.9094706243901247e-05,0.04499863200556364,0.9986935603488285,3.594543994607672e-05,0.04500637623617454,0.9987611386079938,3.3996589570835204e-05,0.044989666369820595,0.9988342504883901,3.179038552234901e-05,0.04495969314686213,0.9989147819188355,2.9398903568073253e-05,0.04499051955019168,0.9990046387371305,2.697093490416109e-05,0.044990778428447696,0.9991131110001171,2.3749429094877813e-05,0.04490379264622227,0.9992459827857617,1.9395218505434452e-05,0.04429743309700232,0.999402824732402,1.464960344585402e-05,0.044990133015822935,0.9995775350841208,1.0347303705952591e-05,0.04499424910084634,0.9998030520121197,5.184109551644987e-06,0.04499389201301173
2.07108,3.8424439064455385,1.4579981343163668,3.400808752201632,0.46694377104212387,0.2770547117255639,-0.13702768642810106,-0.8285457596411991,-5.409052562301374,2.2164734742585934,-7.485370423392881,-7.0887836836908455,6.01525909284805,-0.15756489518174424,-10.755971453027772,-3.628026320577453,6.636509583618597,-21.044544009137226,23.26949025696821,-4.332476114339716,4.15268351933532,4.2999190530573435,4.299842816371691,4.299911353564756,0.02476523442423251,0.0001609618445082182,0.045326155747984834,0.037620810296231585,0.0024772318859569847,0.0755712720538806,0.9927087531574464,0.0003610571423186163,0.058219727625768165,0.997399619133295,6.288524458973939e-05,0.045183258610677256,0.9981541802661085,5.080124211531531e-05,0.047074586222295246,0.9981968595225928,5.082566832975406e-05,0.04499957237334227,0.9982418006369124,5.071028400119999e-05,0.04496300784825964,0.9982901279422287,5.045603500929576e-05,0.045004595976978465,0.9983439386560061,4.980969260648074e-05,0.04591104724919327,0.9984079514523402,4.805789486738743e-05,0.04493307078673441,0.9984838189583897,4.502385401964323e-05,0.044250093977603884,0.9985717677350278,4.066334154228091e-05,0.044997288126665654,0.9986564214452106,3.713890361800994e-05,0.04500579113408851,0.9987261504498228,3.498815817086854e-05,0.04498944693853522,0.998801638385995,3.261210239470687e-05,0.04495775104378073,0.9988846956060495,3.0086312785808755e-05,0.04499029608126081,0.9989770776635128,2.7561073617892e-05,0.044991560487772246,0.9990889083877788,2.4202612338057074e-05,0.0449262662884061,0.9992263003276508,1.9682458110876008e-05,0.04424762866556374,0.999387981339131,1.484339327106843e-05,0.044988905783055706,0.9995670544234232,1.0480660697617267e-05,0.044993892565089025,0.9997977975596775,5.25445244242599e-06,0.044993715304845756
2.10395,3.6586113581921147,1.529444985068516,3.158308716984218,0.5058020008404506,0.30382109955061054,0.015526616938733192,-0.8072645392607877,-5.762646616618557,2.097204978477925,-7.267200419833977,-7.780606423267988,6.7802251805499125,-0.29999162076314206,-7.603989025592432,-7.213919273020525,2.520641644392982,461.3034109525908,32.06611872927274,18.25096409738477,4.318542498688913,2.470477147005973,2.8858609015251977,4.113393543790047,0.024609812319720387,0.00015542210451211633,0.04529963407930031,0.03577468037044218,0.0018461299257894021,0.0641018774689707,0.9922991787308381,0.0004095744266082344,0.0607417458085776,0.9973333914650879,6.622766820699141e-05,0.04522276323875297,0.9981013284907289,5.2851775379383366e-05,0.04717794202318509,0.9981437471713225,5.3112351270469515e-05,0.04500201003139921,0.9981885459832615,5.325465365092805e-05,0.04496181719861571,0.9982368555622161,5.327238001244324e-05,0.0450056092460185,0.9982911291412894,5.2809514716777245e-05,0.045926424658997524,0.9983570850316561,5.086642068424498e-05,0.044948969295803186,0.9984364703971713,4.734856121835959e-05,0.043991895624340804,0.9985294672459382,4.230048909000796e-05,0.044995718139079356,0.9986180805790383,3.8340866171872944e-05,0.04500512300947475,0.9986901631379783,3.598731184433564e-05,0.04498926887875525,0.9987682010778162,3.34373081790216e-05,0.04495614532380505,0.9988539186272983,3.077697875154722e-05,0.044990123644197584,0.9989489165419729,2.8161121539539047e-05,0.044992322588490494,0.9990642506168878,2.4657770891230856e-05,0.044941543393437394,0.9992063371051176,1.996322253324684e-05,0.043990183499002654,0.9993729477837858,1.5033555345060192e-05,0.04498750885798412,0.9995564417855827,1.0612637840595602e-05,0.044993524201576145,0.9997924728978439,5.32466183334942e-06,0.044993545139040025
2.13682,3.4651388515013792,1.5947608238947146,2.920974760883352,0.49715599697268925,0.39681484893633173,0.07989215477473077,-0.7675118531613415,-6.012621741625581,1.860053088069537,-7.184336319421108,7.384378353923478,7.834373471777292,0.29999438873626066,-9.279416025589862,-9.3466985004331,-0.7251649103587654,-464.51987697656375,1.5856519147868675,-18.251133515415503,2.4784885164136745,4.337161385147744,4.0303960912235866,2.7922616921785086,0.02445965594239204,0.00015015637732835146,0.04527541358026902,0.03434406783208876,0.0014306125383534208,0.05744543545718464,0.9918304710322744,0.0004687076985638932,0.06291912159517389,0.9972635195734605,6.987189162730731e-05,0.045274228159251216,0.9980463277485645,5.500074216428912e-05,0.04725247185995354,0.9980881355678337,5.561160348870751e-05,0.04500569755836977,0.9981324089850108,5.61369982505418e-05,0.04496081908166053,0.9981802856927825,5.6569869433729716e-05,0.04500654133129469,0.9982346972889607,5.643185232856485e-05,0.04597249862523344,0.9983029154985726,5.41695330831519e-05,0.04496044280050584,0.9983865334961185,4.9936901053106834e-05,0.04359213630474389,0.998485477677489,4.398956844908516e-05,0.044993873531237086,0.9985785397837231,3.9540795315550184e-05,0.0450043782571217,0.998653174729006,3.698840897222988e-05,0.04498910779902144,0.9987339400340197,3.426104379634625e-05,0.044954746337930944,0.9988224517874233,3.1466839874789785e-05,0.044989998422111835,0.9989201462657015,2.8770276271457945e-05,0.04499306642446892,0.9990391369066479,2.511371023970295e-05,0.04495241608609752,0.9991861010841845,2.0236020933181763e-05,0.043591755234452065,0.9993577284179865,1.5219365799367437e-05,0.044985885307863106,0.9995456986403198,1.0743145262725033e-05,0.04499313670067478,0.9997870781559728,5.394741871300291e-06,0.04499337661078639
